Year_Birth,Education,Income,Kidhome,Teenhome,Recency,MntCoke,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Response,Customer_Age,Total_Children,Total_Spending,Total_Transactions,Conversion_Rate,Marital_Cerai,Marital_Duda,Marital_Janda,Marital_Lajang,Marital_Menikah
1966,3,43482000.0,2,1,83,18000,1000,32000,6000,3000,28000,3,2,0,4,6,0,0,0,0,0,0,0,57,3,88000,9,0.0,False,False,False,False,False
1953,3,62551000.0,0,0,27,125000,16000,98000,134000,21000,27000,1,6,7,4,3,1,0,0,0,0,0,0,70,0,421000,18,0.0,True,False,False,False,False
1959,3,52332000.0,0,0,63,212000,5000,33000,7000,0,2000,1,3,2,6,4,0,1,0,0,0,0,0,64,0,259000,12,0.0,True,False,False,False,False
1988,3,66951000.0,0,0,46,277000,162000,305000,173000,76000,124000,1,3,4,7,1,0,0,0,0,0,0,0,35,0,1117000,15,0.0,False,False,False,True,False
1957,3,26091000.0,1,1,84,15000,10000,19000,8000,17000,20000,3,2,1,3,5,0,0,0,0,0,0,0,66,2,89000,9,0.0,False,False,False,False,False
1965,3,33456000.0,1,1,58,7000,3000,10000,8000,1000,7000,2,1,0,3,7,0,0,0,0,0,0,0,58,2,36000,6,0.0,False,False,False,False,False
1982,3,28718000.0,1,0,78,12000,4000,6000,11000,8000,16000,2,2,0,3,8,0,0,0,0,0,0,0,41,1,57000,7,0.0,False,False,False,False,True
1970,3,50447000.0,2,0,4,85000,7000,24000,2000,3000,27000,1,3,1,3,6,0,0,0,0,0,0,0,53,2,148000,8,0.0,False,False,False,False,True
1959,5,53537000.0,1,1,17,81000,0,6000,0,0,6000,2,2,1,3,5,0,0,0,0,0,0,0,64,2,93000,8,0.0,False,False,False,False,False
1967,3,52074000.0,0,1,77,59000,0,12000,0,0,48000,1,2,2,2,4,1,0,0,0,0,0,0,56,1,119000,7,0.0,False,False,False,True,False
1975,5,80427000.0,0,1,56,1149000,71000,449000,69000,71000,26000,1,11,8,8,5,0,0,0,0,0,0,0,48,1,1835000,28,0.0,False,False,False,False,True
1948,5,83837000.0,0,0,79,847000,66000,119000,86000,89000,111000,1,9,10,5,4,0,1,0,1,0,0,1,75,0,1318000,25,0.25,False,False,False,False,True
1970,5,38853000.0,1,1,90,29000,0,14000,0,0,2000,2,2,0,3,7,0,0,0,0,0,0,0,53,2,45000,7,0.0,False,False,False,False,True
1959,3,38285000.0,2,1,96,2000,0,5000,2000,0,1000,1,0,0,3,2,0,0,0,0,0,0,0,64,3,10000,4,0.0,False,False,False,False,False
1951,2,78497000.0,0,0,44,207000,26000,447000,75000,0,223000,1,5,7,12,2,0,0,0,1,0,0,0,72,0,978000,25,0.0,False,False,False,False,True
1976,5,51650000.0,0,1,81,152000,3000,22000,2000,5000,7000,1,4,1,4,5,0,0,0,0,0,0,0,47,1,191000,10,0.0,False,False,False,False,True
1988,2,16248000.0,1,0,77,12000,11000,10000,3000,12000,9000,3,2,1,3,6,0,0,0,0,0,0,0,35,1,57000,9,0.0,False,False,False,False,True
1946,4,66835000.0,0,0,21,620000,26000,195000,34000,17000,141000,1,6,4,13,2,0,0,0,0,0,0,0,77,0,1033000,24,0.0,False,False,False,False,True
1984,4,30477000.0,1,0,16,47000,1000,6000,0,0,12000,1,1,1,3,6,0,0,0,0,0,0,0,39,1,66000,6,0.0,False,False,False,False,True
1961,1,28249000.0,0,0,80,1000,9000,7000,2000,14000,10000,1,2,0,3,6,0,0,0,0,0,0,0,62,0,43000,6,0.0,False,False,False,False,True
1983,3,25271000.0,1,0,45,10000,1000,18000,10000,4000,7000,1,1,1,2,9,0,0,0,0,0,0,0,40,1,50000,5,0.0,False,False,False,False,True
1970,5,32303000.0,0,1,63,35000,0,2000,0,0,2000,2,1,0,4,5,0,0,0,0,0,0,0,53,1,39000,7,0.0,False,False,False,True,False
1966,3,61286000.0,0,1,34,356000,0,107000,19000,9000,117000,2,7,1,8,5,0,0,0,0,0,0,0,57,1,608000,18,0.0,False,False,False,False,True
1976,3,74068000.0,0,0,14,783000,30000,537000,140000,76000,15000,1,4,10,9,2,0,0,0,0,0,0,0,47,0,1581000,24,0.0,False,False,False,False,True
1964,5,45759000.0,1,1,13,42000,1000,18000,3000,0,4000,2,2,0,3,7,0,0,0,0,0,0,0,59,2,68000,7,0.0,False,False,False,False,True
1978,1,24882000.0,1,0,52,1000,4000,10000,29000,0,36000,1,1,1,2,6,1,0,0,0,0,0,0,45,1,80000,5,0.0,False,False,False,False,False
1989,5,66973000.0,0,0,98,466000,22000,432000,147000,113000,102000,1,8,7,12,3,0,0,0,0,0,0,0,34,0,1282000,28,0.0,False,False,False,False,False
1900,2,36640000.0,1,0,99,15000,6000,8000,7000,4000,25000,1,2,1,2,5,0,0,0,0,0,1,0,123,1,65000,6,0.0,True,False,False,False,False
1988,3,38872000.0,1,0,93,23000,3000,21000,3000,19000,22000,2,3,0,3,8,0,0,0,0,0,0,0,35,1,91000,8,0.0,False,False,False,False,True
1973,3,51148000.0,1,1,38,235000,6000,45000,8000,9000,12000,4,5,1,6,6,0,0,0,0,0,0,0,50,2,315000,16,0.0,False,False,False,False,True
1977,3,31353000.0,1,1,24,10000,0,10000,3000,1000,7000,2,1,1,2,8,0,0,0,0,0,0,0,46,2,31000,6,0.0,False,False,False,False,True
1980,4,69661000.0,0,0,80,656000,16000,106000,32000,16000,8000,1,7,3,12,3,0,0,0,0,0,0,0,43,0,834000,23,0.0,False,False,False,False,True
1954,3,80067000.0,0,0,82,519000,17000,813000,27000,173000,51000,1,4,6,6,2,0,0,1,0,0,0,0,69,0,1600000,17,0.0,False,False,False,False,True
1954,3,86718000.0,0,0,20,344000,189000,482000,50000,33000,172000,1,5,6,5,2,0,0,0,0,0,0,0,69,0,1270000,17,0.0,False,False,False,False,True
1973,5,46854000.0,1,1,81,96000,1000,79000,7000,1000,79000,6,5,1,3,8,1,0,0,0,0,0,1,50,2,263000,15,0.125,False,False,False,True,False
1952,3,69142000.0,0,1,50,448000,4000,34000,6000,4000,39000,3,8,1,7,5,0,1,0,0,0,0,0,71,1,535000,19,0.0,True,False,False,False,False
1968,3,75922000.0,0,0,60,265000,138000,553000,224000,23000,92000,1,4,4,9,1,0,0,0,0,0,0,0,55,0,1295000,18,0.0,False,False,False,True,False
1978,3,63693000.0,0,1,63,587000,43000,337000,42000,87000,54000,3,11,6,9,6,0,0,0,0,0,0,0,45,1,1150000,29,0.0,True,False,False,False,False
1977,5,102160000.0,0,0,54,763000,29000,138000,76000,176000,58000,0,7,9,10,4,0,1,1,1,0,0,1,46,0,1240000,26,0.25,False,False,False,False,False
1965,5,40637000.0,1,1,72,22000,0,13000,0,0,3000,2,1,0,3,7,0,0,0,0,0,0,0,58,2,38000,6,0.0,False,False,False,True,False
1984,4,18890000.0,0,0,5,6000,4000,1000,7000,2000,15000,1,0,1,2,6,1,0,0,0,0,0,1,39,0,35000,4,0.1666666666666666,False,False,False,True,False
1988,3,29604000.0,1,0,88,7000,6000,13000,7000,6000,14000,1,1,0,3,9,1,0,0,0,0,0,0,35,1,53000,5,0.0,False,False,False,False,False
1963,4,48721000.0,1,1,50,81000,18000,113000,47000,13000,21000,6,4,2,5,6,0,0,0,0,0,0,0,60,2,293000,17,0.0,True,False,False,False,False
1966,3,44794000.0,0,1,99,54000,0,7000,0,0,4000,1,2,0,3,6,0,0,0,0,0,0,0,57,1,65000,6,0.0,False,False,False,False,True
1954,3,64497000.0,0,1,17,1170000,48000,320000,42000,32000,192000,5,11,4,9,8,1,0,0,0,0,0,1,69,1,1804000,29,0.125,True,False,False,False,False
1956,3,46097000.0,0,1,11,72000,24000,68000,65000,4000,8000,5,3,1,6,4,0,0,0,0,0,0,0,67,1,241000,15,0.0,False,False,False,False,False
1954,3,77972000.0,0,0,18,613000,22000,319000,33000,102000,12000,1,4,6,9,1,0,0,0,0,0,0,0,69,0,1101000,20,0.0,False,False,False,False,False
1968,5,44377000.0,1,1,70,224000,0,30000,0,0,10000,8,5,1,5,8,0,0,0,0,0,0,0,55,2,264000,19,0.0,False,False,False,False,True
1974,4,46014000.0,1,1,21,410000,0,59000,19000,9000,44000,10,7,1,8,7,0,0,0,0,0,0,0,49,2,541000,26,0.0,False,False,False,False,False
1985,3,70951000.0,0,0,66,239000,10000,554000,254000,87000,54000,1,3,4,9,1,0,0,0,0,0,0,0,38,0,1198000,17,0.0,False,False,False,False,True
1977,3,41443000.0,1,0,79,171000,7000,171000,25000,19000,89000,6,8,1,5,8,0,0,0,0,0,0,0,46,1,482000,20,0.0,False,False,False,False,True
1978,2,52195000.0,2,1,2,12000,0,4000,0,0,1000,1,1,0,2,8,0,0,0,0,0,0,0,45,3,17000,4,0.0,False,False,False,True,False
1948,4,83790000.0,0,0,81,1076000,16000,417000,42000,48000,16000,1,8,10,6,3,0,1,1,0,0,0,0,75,0,1615000,25,0.0,False,False,False,False,True
1954,4,44551000.0,0,1,24,182000,4000,33000,0,0,66000,2,4,1,5,7,0,0,0,0,0,0,0,69,1,285000,12,0.0,False,False,True,False,False
1980,3,69508000.0,1,0,48,824000,32000,162000,42000,32000,43000,2,11,4,11,6,0,0,0,0,0,0,0,43,1,1135000,28,0.0,False,False,False,False,False
1988,2,45204000.0,1,0,93,30000,11000,25000,29000,1000,18000,1,1,1,4,3,0,0,0,0,0,0,0,35,1,114000,7,0.0,False,False,False,False,False
1969,3,72460000.0,0,0,56,377000,10000,540000,80000,30000,10000,1,3,5,7,1,0,0,0,0,0,0,0,54,0,1047000,16,0.0,False,False,False,False,True
1970,5,77622000.0,0,2,3,520000,7000,154000,19000,0,14000,2,6,3,11,3,0,0,0,0,0,0,0,53,2,714000,22,0.0,False,False,False,False,False
1980,5,30732000.0,1,0,44,155000,1000,25000,0,1000,3000,4,4,1,4,8,0,0,0,0,0,0,0,43,1,185000,13,0.0,False,False,False,False,True
1962,3,63887000.0,0,1,38,897000,23000,207000,15000,11000,92000,5,9,6,12,6,0,0,0,0,0,0,0,61,1,1245000,32,0.0,True,False,False,False,False
1978,3,42011000.0,1,0,46,131000,0,16000,2000,1000,39000,4,3,1,4,8,0,0,0,0,0,0,0,45,1,189000,12,0.0,False,False,False,False,False
1976,3,51369000.0,0,1,84,297000,7000,79000,0,11000,182000,2,8,2,4,8,0,0,0,0,0,0,0,47,1,576000,16,0.0,False,False,False,False,False
1952,3,51537000.0,0,1,27,787000,20000,204000,0,0,92000,3,2,2,11,8,0,0,0,0,0,0,0,71,1,1103000,18,0.0,True,False,False,False,False
1972,5,79930000.0,0,0,72,792000,86000,740000,67000,51000,17000,1,3,5,8,2,0,0,0,0,0,0,0,51,0,1753000,17,0.0,False,False,False,False,True
1986,5,34320000.0,1,0,66,4000,1000,9000,3000,0,0,1,1,0,2,8,0,0,0,0,0,0,0,37,1,17000,4,0.0,False,False,False,False,False
1966,3,37070000.0,1,1,30,231000,7000,137000,4000,15000,39000,9,5,1,8,7,0,0,0,0,0,0,1,57,2,433000,23,0.1428571428571428,False,False,False,True,False
1962,2,81975000.0,0,1,2,983000,76000,184000,180000,138000,27000,1,6,3,4,7,0,0,1,0,0,0,0,61,1,1588000,14,0.0,True,False,False,False,False
1971,3,38590000.0,1,0,65,3000,1000,8000,4000,3000,3000,1,1,0,2,8,0,0,0,0,0,0,0,52,1,22000,4,0.0,False,False,False,False,False
1951,3,15033000.0,0,0,37,0,4000,5000,6000,0,4000,1,1,0,3,3,0,0,0,0,0,0,0,72,0,19000,5,0.0,False,False,False,True,False
1965,5,62745000.0,0,1,89,562000,21000,464000,28000,10000,32000,3,7,8,11,5,0,0,0,0,0,0,0,58,1,1117000,29,0.0,False,False,False,False,True
1975,2,22212000.0,1,0,49,5000,9000,20000,6000,8000,21000,2,2,0,4,6,0,0,0,0,0,0,0,48,1,69000,8,0.0,False,False,False,False,True
1982,4,23661000.0,1,0,46,18000,0,4000,0,0,1000,1,1,0,3,7,0,0,0,0,0,0,0,41,1,23000,5,0.0,False,False,False,False,False
1958,5,79761000.0,0,1,32,415000,5000,124000,15000,35000,11000,1,5,2,11,3,0,0,0,0,0,0,0,65,1,605000,19,0.0,False,False,False,True,False
1973,3,7500000.0,1,0,54,5000,3000,10000,12000,7000,20000,4,3,1,3,7,0,0,0,0,0,0,0,50,1,57000,11,0.0,False,False,False,True,False
1893,2,60182000.0,0,1,23,8000,0,5000,7000,0,2000,1,1,0,2,4,0,0,0,0,0,0,0,130,1,22000,4,0.0,False,False,False,True,False
1968,3,73455000.0,0,0,98,901000,61000,757000,186000,163000,20000,1,6,5,10,3,0,1,0,0,0,0,0,55,0,2088000,22,0.0,False,False,True,False,False
1958,3,64961000.0,0,1,97,382000,114000,276000,75000,124000,38000,2,6,4,4,3,0,0,0,0,0,0,0,65,1,1009000,16,0.0,False,False,False,False,False
1971,3,22804000.0,1,0,75,14000,1000,7000,2000,1000,1000,1,2,0,2,9,0,0,0,0,0,0,0,52,1,26000,5,0.0,False,False,False,True,False
1990,3,73687000.0,0,0,8,559000,153000,503000,218000,13000,181000,1,3,9,9,2,0,0,0,1,0,0,1,33,0,1627000,22,0.5,False,False,False,False,True
1958,3,61074000.0,0,1,37,789000,0,133000,0,28000,152000,7,11,5,8,7,0,0,0,0,0,0,0,65,1,1102000,31,0.0,False,False,False,False,True
1964,5,31686000.0,1,1,31,11000,0,5000,0,0,1000,2,1,0,3,6,0,0,0,0,0,0,0,59,2,17000,6,0.0,False,False,False,False,True
1972,3,80134000.0,1,0,40,1218000,16000,272000,104000,0,80000,2,5,3,6,6,0,1,1,1,0,0,1,51,1,1690000,16,0.1666666666666666,False,False,False,False,True
1953,3,75027000.0,0,1,74,925000,64000,179000,133000,12000,77000,2,9,4,6,5,0,0,0,0,0,0,0,70,1,1390000,21,0.0,False,False,False,False,True
1988,5,67546000.0,0,0,90,864000,134000,768000,150000,38000,172000,1,4,10,5,3,0,0,0,0,0,0,0,35,0,2126000,20,0.0,False,False,False,False,True
1969,4,65176000.0,0,1,57,960000,28000,183000,220000,70000,70000,4,9,6,6,6,0,0,0,0,0,0,0,54,1,1531000,25,0.0,False,False,False,False,False
1975,4,31160000.0,1,0,59,16000,3000,25000,6000,1000,13000,2,2,0,3,8,0,0,0,0,0,0,0,48,1,64000,7,0.0,False,False,False,True,False
1985,3,29938000.0,1,0,52,3000,3000,7000,0,2000,11000,2,1,0,3,6,0,0,0,0,0,0,0,38,1,26000,6,0.0,False,False,False,True,False
1974,3,102692000.0,0,0,5,168000,148000,444000,32000,172000,148000,1,6,9,13,2,0,1,1,1,1,0,1,49,0,1112000,29,0.5,True,False,False,False,False
1958,2,26490000.0,0,0,92,45000,47000,52000,21000,20000,25000,2,3,1,5,6,0,0,0,0,0,0,0,65,0,210000,11,0.0,False,False,False,False,False
1967,3,75702000.0,1,1,77,650000,28000,353000,45000,42000,30000,5,4,6,11,8,0,0,0,0,0,0,0,56,2,1148000,26,0.0,False,False,False,False,False
1974,5,30899000.0,1,0,35,24000,0,8000,0,0,1000,2,1,0,3,6,0,0,0,0,0,0,0,49,1,33000,6,0.0,False,False,False,True,False
1961,5,63342000.0,0,1,48,918000,21000,118000,13000,10000,21000,3,8,3,5,6,0,1,0,0,0,0,0,62,1,1101000,19,0.0,False,False,False,False,False
1964,3,45989000.0,0,1,97,138000,33000,87000,28000,24000,12000,4,3,2,7,3,0,0,0,0,0,0,0,59,1,322000,16,0.0,False,False,False,True,False
1964,3,18701000.0,1,1,95,12000,4000,2000,10000,6000,10000,4,2,0,4,5,0,0,0,0,0,0,0,59,2,44000,10,0.0,False,False,False,True,False
1957,5,40737000.0,2,1,24,11000,0,4000,0,0,2000,1,1,0,2,8,0,0,0,0,0,0,0,66,3,17000,4,0.0,False,False,False,True,False
1979,3,15287000.0,1,0,60,1000,2000,8000,4000,3000,13000,2,1,1,2,7,1,0,0,0,0,0,1,44,1,31000,6,0.1428571428571428,True,False,False,False,False
1968,5,69674000.0,0,2,46,554000,41000,215000,11000,0,24000,3,10,2,10,5,0,0,0,0,0,0,0,55,2,845000,25,0.0,True,False,False,False,False
1970,4,44159000.0,1,0,85,167000,2000,62000,24000,13000,7000,4,4,1,6,5,0,0,0,0,0,0,0,53,1,275000,15,0.0,False,False,False,False,True
1978,5,37717000.0,1,0,31,9000,0,6000,4000,1000,5000,1,1,0,2,9,0,0,0,0,0,0,0,45,1,25000,4,0.0,False,False,False,False,True
1952,4,43776000.0,1,1,9,177000,2000,71000,3000,2000,20000,6,5,2,4,8,0,0,0,0,0,0,1,71,2,275000,17,0.125,False,False,False,False,False
1966,4,38179000.0,1,1,30,38000,4000,22000,4000,2000,20000,4,3,1,3,7,0,0,0,0,0,0,0,57,2,90000,11,0.0,False,False,False,False,True
1963,3,80124000.0,0,0,47,483000,84000,398000,205000,84000,241000,1,3,7,8,1,1,0,0,0,0,0,0,60,0,1495000,19,0.0,False,False,False,False,True
1970,5,38097000.0,1,1,70,77000,2000,35000,0,1000,69000,4,3,2,2,7,1,0,0,0,0,0,1,53,2,184000,11,0.1428571428571428,False,False,False,False,True
1970,3,72940000.0,0,0,13,182000,74000,298000,162000,149000,116000,1,3,3,6,1,0,0,0,0,0,0,0,53,0,981000,13,0.0,False,False,False,False,True
1970,3,22070000.0,1,0,11,10000,7000,19000,8000,2000,21000,2,2,2,2,6,0,0,0,0,0,0,0,53,1,67000,8,0.0,False,False,False,False,False
1953,3,69267000.0,0,0,31,778000,44000,499000,95000,73000,146000,2,3,4,5,7,0,0,0,0,0,0,1,70,0,1635000,14,0.1428571428571428,False,False,False,True,False
1983,4,31788000.0,1,0,15,16000,7000,23000,0,8000,6000,3,3,0,4,5,0,0,0,0,0,1,0,40,1,60000,10,0.0,False,False,False,True,False
1975,5,61905000.0,0,1,2,167000,0,43000,6000,2000,13000,2,4,2,4,5,0,0,0,0,0,0,0,48,1,231000,12,0.0,False,False,False,False,False
1960,3,29315000.0,1,1,55,13000,2000,14000,8000,7000,4000,4,2,0,4,6,0,0,0,0,0,0,0,63,2,48000,10,0.0,False,False,False,False,True
1963,3,33378000.0,1,1,38,33000,6000,40000,3000,7000,10000,3,2,0,4,7,0,0,0,0,0,0,0,60,2,99000,9,0.0,True,False,False,False,False
1963,5,66313000.0,0,1,86,625000,7000,99000,10000,22000,7000,2,6,3,12,4,0,0,0,0,0,0,0,60,1,770000,23,0.0,False,False,False,False,False
1956,3,60714000.0,0,0,56,216000,162000,224000,101000,92000,162000,2,7,4,10,5,0,0,0,0,0,0,1,67,0,957000,23,0.2,False,False,False,True,False
1981,4,77882000.0,0,0,29,68000,129000,396000,188000,22000,15000,1,3,3,5,1,0,0,0,0,0,0,0,42,0,818000,12,0.0,False,False,False,False,False
1986,5,69867000.0,0,0,30,196000,0,512000,33000,130000,54000,1,3,5,8,1,0,0,0,1,0,0,1,37,0,925000,17,1.0,False,False,False,True,False
1968,4,63841000.0,0,1,64,635000,15000,100000,20000,7000,131000,1,9,3,9,6,0,0,0,0,0,0,0,55,1,908000,22,0.0,True,False,False,False,False
1981,1,24480000.0,1,0,46,4000,19000,9000,28000,25000,17000,3,3,0,4,7,0,0,0,0,0,0,0,42,1,102000,10,0.0,False,False,False,False,True
1976,3,51369000.0,0,1,84,297000,7000,79000,0,11000,182000,2,8,2,4,8,0,0,0,0,0,0,0,47,1,576000,16,0.0,False,False,False,False,False
1946,3,37760000.0,0,0,20,84000,5000,38000,150000,12000,28000,2,4,1,6,7,0,0,0,0,0,0,0,77,0,317000,13,0.0,False,False,False,False,False
1974,5,65640000.0,0,1,74,204000,7000,149000,20000,15000,66000,1,5,1,8,2,0,0,0,0,0,0,0,49,1,461000,15,0.0,False,False,False,False,False
1975,4,44319000.0,1,1,18,26000,0,8000,0,0,3000,2,2,0,3,5,0,0,0,0,0,0,0,48,2,37000,7,0.0,False,False,False,False,True
1974,3,30631000.0,1,0,75,15000,6000,20000,4000,5000,20000,1,3,1,2,7,0,0,0,0,0,0,0,49,1,70000,7,0.0,False,False,False,False,True
1952,3,75278000.0,0,0,17,304000,98000,230000,150000,74000,74000,1,6,3,13,3,0,0,0,0,0,0,0,71,0,930000,23,0.0,False,False,False,False,False
1956,4,50898000.0,1,1,88,285000,28000,242000,55000,114000,135000,13,6,2,12,5,0,0,0,0,0,0,0,67,2,859000,33,0.0,False,False,False,False,False
1966,3,79946000.0,0,0,19,395000,183000,565000,166000,141000,28000,1,5,11,5,3,0,0,0,0,0,0,0,57,0,1478000,22,0.0,False,False,True,False,False
1949,4,35416000.0,0,0,62,248000,3000,81000,4000,3000,51000,3,7,1,5,8,0,0,0,0,0,0,0,74,0,390000,16,0.0,True,False,False,False,False
1984,2,32414000.0,0,0,11,20000,6000,5000,0,9000,12000,1,1,0,3,7,1,0,0,0,0,0,0,39,0,52000,5,0.0,False,False,False,False,False
1969,3,38361000.0,1,0,74,39000,0,56000,20000,8000,14000,3,3,1,3,7,0,0,0,0,0,0,0,54,1,137000,10,0.0,False,False,False,False,False
1980,3,82497000.0,0,0,32,777000,129000,573000,216000,21000,203000,1,2,7,9,4,0,0,1,0,0,0,0,43,0,1919000,19,0.0,False,False,False,False,True
1971,3,16626000.0,2,0,76,8000,3000,22000,21000,1000,13000,3,3,0,3,9,0,0,0,0,0,0,0,52,2,68000,9,0.0,False,False,False,False,False
1965,3,29672000.0,1,1,6,9000,1000,3000,0,4000,8000,1,0,0,3,6,0,0,0,0,0,0,0,58,2,25000,4,0.0,False,False,False,False,False
1952,4,55951000.0,0,1,62,1241000,0,80000,0,13000,40000,3,3,6,11,8,0,1,0,0,1,0,0,71,1,1374000,23,0.0,False,False,False,False,False
1988,2,35388000.0,1,0,20,6000,4000,7000,4000,3000,8000,1,1,0,3,7,0,0,0,0,0,0,0,35,1,32000,5,0.0,True,False,False,False,False
1986,4,42386000.0,1,0,43,65000,4000,16000,0,4000,11000,1,3,0,3,8,0,0,0,0,0,0,0,37,1,100000,7,0.0,False,False,False,False,False
1982,3,68627000.0,0,0,45,395000,15000,263000,60000,54000,38000,1,2,3,6,1,0,0,0,0,0,0,0,41,0,825000,12,0.0,False,False,False,True,False
1965,5,57912000.0,0,1,34,801000,0,80000,0,0,35000,5,8,3,12,5,0,1,0,0,0,0,0,58,1,916000,28,0.0,True,False,False,False,False
1958,3,35246000.0,1,1,53,36000,0,12000,2000,2000,10000,4,3,1,3,5,0,0,0,0,0,0,0,65,2,62000,11,0.0,True,False,False,False,False
1956,2,58821000.0,0,1,44,513000,14000,154000,19000,0,28000,1,9,2,9,6,0,0,0,0,0,0,0,67,1,728000,21,0.0,False,False,False,False,False
1978,5,46377000.0,1,0,89,37000,0,46000,4000,3000,0,1,2,1,3,4,0,0,0,0,0,0,0,45,1,90000,7,0.0,False,False,False,False,True
1988,3,39747000.0,1,0,43,80000,15000,93000,20000,13000,52000,3,5,1,4,8,0,0,0,0,0,0,0,35,1,273000,13,0.0,False,False,False,True,False
1984,3,23976000.0,1,0,68,14000,1000,21000,2000,3000,25000,3,3,1,3,7,0,0,0,0,0,0,0,39,1,66000,10,0.0,False,False,False,False,False
1961,4,80950000.0,0,0,44,525000,147000,112000,219000,147000,63000,1,6,7,9,2,0,0,0,1,0,0,0,62,0,1213000,23,0.0,False,False,False,False,True
1966,3,27038000.0,0,0,64,1000,26000,25000,17000,23000,15000,1,3,0,3,9,0,0,0,0,0,0,1,57,0,107000,7,0.1111111111111111,False,False,True,False,False
1947,3,77457000.0,0,0,85,675000,11000,400000,15000,45000,11000,1,2,5,10,1,0,0,1,0,0,0,0,76,0,1157000,18,0.0,False,False,False,True,False
1964,4,64100000.0,0,1,93,509000,0,27000,0,0,10000,1,8,3,6,7,0,1,0,0,0,0,0,59,1,546000,18,0.0,False,False,False,False,True
1992,4,42670000.0,0,0,12,154000,2000,46000,20000,4000,15000,1,4,2,4,4,0,0,0,0,0,0,0,31,0,241000,11,0.0,False,False,False,False,False
1976,3,12571000.0,1,0,86,3000,5000,14000,2000,12000,17000,4,3,1,3,6,0,0,0,0,0,0,0,47,1,53000,11,0.0,True,False,False,False,False
1967,3,22574000.0,2,1,28,25000,0,8000,2000,0,2000,2,2,0,3,7,0,0,0,0,0,0,0,56,3,37000,7,0.0,False,False,False,False,True
1989,3,51381500.0,0,0,69,861000,138000,461000,60000,30000,61000,1,6,5,12,3,0,1,0,1,0,0,0,34,0,1611000,24,0.0,False,False,False,False,True
1976,4,70893000.0,0,0,42,768000,44000,561000,77000,44000,14000,1,6,6,10,3,0,0,0,0,0,0,0,47,0,1508000,23,0.0,False,False,False,True,False
1966,3,54198000.0,1,1,13,185000,0,28000,3000,2000,17000,6,3,1,6,4,0,0,0,0,0,0,0,57,2,235000,16,0.0,False,False,False,False,True
1956,4,28839000.0,1,1,86,24000,0,7000,0,0,1000,2,2,0,3,5,0,0,0,0,0,0,0,67,2,32000,7,0.0,False,False,False,False,False
1972,3,40321000.0,1,1,59,44000,4000,21000,6000,0,27000,2,3,0,3,7,0,0,0,0,0,0,0,51,2,102000,8,0.0,False,False,False,False,True
1985,3,66503000.0,1,0,30,91000,64000,128000,65000,3000,50000,2,4,3,6,3,0,0,0,0,0,0,0,38,1,401000,15,0.0,False,False,False,True,False
1951,3,30833000.0,1,1,33,11000,0,7000,3000,1000,6000,2,1,0,3,5,0,0,0,0,0,0,0,72,2,28000,6,0.0,False,False,False,False,True
1970,3,51381500.0,1,2,67,738000,20000,172000,52000,50000,20000,6,2,3,10,7,0,1,0,1,0,0,0,53,3,1052000,21,0.0,False,False,False,True,False
1971,3,64795000.0,0,1,23,412000,5000,119000,38000,29000,77000,3,3,3,12,2,0,0,0,0,0,0,0,52,1,680000,21,0.0,False,False,False,False,True
1974,3,34421000.0,1,0,81,3000,3000,7000,6000,2000,9000,1,1,0,2,7,0,0,0,0,0,0,0,49,1,30000,4,0.0,False,False,False,False,True
1965,5,47025000.0,1,1,6,16000,0,3000,0,0,1000,1,1,0,2,7,0,0,0,0,0,0,0,58,2,20000,4,0.0,True,False,False,False,False
1961,5,64325000.0,0,1,41,731000,60000,353000,78000,12000,73000,5,10,3,5,7,0,0,0,0,0,0,0,62,1,1307000,23,0.0,True,False,False,False,False
1953,3,40464000.0,0,1,78,424000,17000,118000,7000,23000,41000,6,8,2,8,8,0,0,0,0,0,0,0,70,1,630000,24,0.0,False,False,False,True,False
1957,3,62187000.0,0,0,49,792000,0,275000,45000,45000,126000,1,4,8,5,3,0,0,0,0,0,0,0,66,0,1283000,18,0.0,False,False,False,False,True
1976,5,14849000.0,1,0,39,21000,2000,28000,3000,2000,9000,3,2,0,4,8,0,0,0,0,0,0,0,47,1,65000,9,0.0,True,False,False,False,False
1984,3,27255000.0,1,0,3,22000,1000,11000,0,1000,2000,1,1,0,3,7,0,0,0,0,0,0,0,39,1,37000,5,0.0,False,False,False,False,True
1950,5,54432000.0,2,1,37,33000,0,5000,0,0,0,1,1,0,3,4,0,0,0,0,0,0,0,73,3,38000,5,0.0,False,False,False,False,True
1986,5,29999000.0,1,0,22,68000,7000,59000,10000,5000,11000,4,3,1,4,8,0,0,0,0,0,0,0,37,1,160000,12,0.0,False,False,False,True,False
1983,3,24072000.0,1,0,79,9000,1000,6000,3000,0,4000,1,1,0,2,8,0,0,0,0,0,0,0,40,1,23000,4,0.0,False,False,False,True,False
1989,5,33996000.0,0,0,46,40000,2000,15000,8000,0,6000,1,1,1,3,4,0,0,0,0,0,0,0,34,0,71000,6,0.0,False,False,False,True,False
